id,name,type,status,manufacturer,manufacturer_abbr,user,user_abbr,image_proof_link,image_proof_link_direct,year_first_produced,confirmed_lost_date
20268,Ural-43206,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/3xzxBsDb,https://i.postimg.cc/3xzxBsDb/1008-ural4320-capt.jpg,1977.0,
20269,Ural-43206,"Trucks, Vehicles, and Jeeps",damaged and captured,Russia,RU,Russia,RU,https://postimg.cc/3xKn0s3B,https://i.postimg.cc/3xKn0s3B/1003-Ural-43206-dam-capt.jpg,1977.0,
20270,Ural-43206,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/s2jFk0F3,https://i.postimg.cc/s2jFk0F3/1009-Ural-43206-capt-02-06.jpg,1977.0,
20271,Ural-43206,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/Fzk699yB,https://i.postimg.cc/Fzk699yB/1229-Ural-43206-capt-10-08-24.jpg,1977.0,2024-08-10
20272,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/YvcvvC98,https://i.postimg.cc/qvqyZtdf/Screenshot-8303.png,,
20273,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/R0338kTX,https://i.postimg.cc/R0338kTX/b90.png,,
20274,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/3JGxN84G,https://i.postimg.cc/3JGxN84G/58.png,,2022-03-13
20275,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/3JGxN84G,https://i.postimg.cc/3JGxN84G/58.png,,2022-03-13
20276,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/3JGxN84G,https://i.postimg.cc/3JGxN84G/58.png,,2022-03-13
20277,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/RVDSn5T2,https://i.postimg.cc/RVDSn5T2/f1f.png,,
20278,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/W4wqmWTg,https://i.postimg.cc/W4wqmWTg/2022-03-03-Ural-4320-Ural-Federal-destroyed-Hostomel-Airport.png,,
20279,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/XJ6nn7Vp,https://i.postimg.cc/XJ6nn7Vp/52.jpg,,
20280,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/8PWNKXPH,https://i.postimg.cc/8PWNKXPH/1001-ural-federal.jpg,,
20281,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/YvjdC8vQ,https://i.postimg.cc/Sxf3Vvq1/Screenshot-8278.png,,
20282,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/Gtzg1ZwB,https://i.postimg.cc/Gtzg1ZwB/11-16-2022-Ural-Federal-destroyed.jpg,,
20283,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/15FDsp55,https://i.postimg.cc/15FDsp55/1008-Ural-Federal.jpg,,2022-05-29
20284,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/W1qV0ffF,https://i.postimg.cc/W1qV0ffF/1011-Ural-Federal-destr-11-04-24.jpg,,2024-04-11
20285,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://twitter.com/Danspiun/status/1575256768392957953,https://twitter.com/Danspiun/status/1575256768392957953,,
20286,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/dQjm0znW,https://i.postimg.cc/dQjm0znW/2022-09-15-Ural-Federal.jpg,,
20287,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/ZKNRHnfd,https://i.postimg.cc/ZKNRHnfd/Ural-Federal-destroyed-Kharkiv-region.png,,2022-10-04
20288,Ural Federal,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/yxndky9S,https://i.postimg.cc/yxndky9S/10-27-2022-Ural-4320-Zvezda-V-destroyed.png,,
20289,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/kgyJBXRg,https://i.postimg.cc/kgyJBXRg/54.jpg,,
20290,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/yYDS2hQ2,https://i.postimg.cc/yYDS2hQ2/8.png,,2022-10-07
20291,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/4nNVGy79,https://i.postimg.cc/7PSVgTqm/Screenshot-8296.png,,
20292,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/dV3Dkbgw,https://i.postimg.cc/dV3Dkbgw/b8.png,,
20293,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1576838844020051968,https://twitter.com/UAWeapons/status/1576838844020051968,,
20294,Ural Federal,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1576838844020051968,https://twitter.com/UAWeapons/status/1576838844020051968,,
20295,Ural-5323,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/13kfFxjF,https://i.postimg.cc/13kfFxjF/1008-kamaz6x6-destr-16-02-23.jpg,1989.0,2023-02-16
20296,Ural-5323,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/DydyQx7j,https://i.postimg.cc/DydyQx7j/1019-Ural-5323-destr-31-08-22.jpg,1989.0,2022-08-31
20297,Ural-5323,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/rFw1Z3N7,https://i.postimg.cc/rFw1Z3N7/1006-Ural-5323-destr-25-07-24.jpg,1989.0,2024-07-25
20298,Ural-5323,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/tJKfr2qn,https://i.postimg.cc/tJKfr2qn/Ural88.png,1989.0,
20299,Ural-5323,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/cL0TQby9,https://i.postimg.cc/cL0TQby9/2vl-TLGn-jpg-medium.jpg,1989.0,
20300,Ural-532301 with armoured cabin,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/yx3C3SGG,https://i.postimg.cc/yx3C3SGG/1001-Ural-532301-with-armoured-cabin-destr-20-04-24.jpg,,2024-04-20
20301,Ural-55571 dump truck,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/nhWp4zVJ,https://i.postimg.cc/nhWp4zVJ/1006-Ural-55571-dump-truck-destr-21-02-25.jpg,,2025-02-21
20302,Mobile field bathhouse PPB-32VU based on the Ural-53236,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postlmg.cc/FfjPwQsf,https://postlmg.cc/FfjPwQsf,,
20303,Mobile field bathhouse PPB-32VU based on the Ural-53236,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/FF0MdKkj,https://i.postimg.cc/FF0MdKkj/1013-Ural-53236-capt-15-01-23.jpg,,2023-01-15
20304,PAK-200(M) mobile field kitchen based on Ural-4320,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/NF4SDfW6,https://i.postimg.cc/NF4SDfW6/1044-PAK-200-M-mobile-field-kitchen-based-on-Ural-4320-destr-19-09-24.jpg,,2024-09-19
20305,PAK-200(M) mobile field kitchen based on KamAZ 6x6,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/zBfKsJP3,https://i.postimg.cc/zBfKsJP3/1011-Kam-AZ-6x6-destr-28-11-23.jpg,,2023-11-28
20306,PAK-200(M) mobile field kitchen based on KamAZ 6x6,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/FzjX3hWn,https://i.postimg.cc/FzjX3hWn/2022-09-19-Unknown-Truck.jpg,,
20307,PAK-200(M) mobile field kitchen based on KamAZ 6x6,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/mrms4jQK,https://i.postimg.cc/mrms4jQK/1088-PAK-200-M-mobile-field-kitchen-based-on-Kam-AZ-6x6-destr-31-03-22.jpg,,2022-03-31
20308,PAK-200(M) mobile field kitchen based on KamAZ 6x6,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/9fPDTqsX,https://i.postimg.cc/9fPDTqsX/468k.png,,
20309,Ural-6370-0121-30,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/DwSbsW1D,https://i.postimg.cc/DwSbsW1D/1063-Ural-6370-0121-30-dump-truck-destr-30-03-25.jpg,,2025-03-30
20310,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1557364322963263488,https://twitter.com/UAWeapons/status/1557364322963263488,2014.0,
20311,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/2yRYfDS7,https://i.postimg.cc/2yRYfDS7/1001-Ural-Tornado-U-destr.jpg,2014.0,
20312,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postlmg.cc/QFCFTbj3,https://postlmg.cc/QFCFTbj3,2014.0,2023-02-11
20313,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/xT8FKPfG,https://i.postimg.cc/xT8FKPfG/1034-Ural-63704-0010-Tornado-U-destr-17-05-23.jpg,2014.0,2023-05-17
20314,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/J7DK7NvG,https://i.postimg.cc/J7DK7NvG/1042-Ural-63704-0010-Tornado-U-destr-31-10-22.jpg,2014.0,2022-10-31
20315,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/L59LPMQr,https://i.postimg.cc/L59LPMQr/314.png,2014.0,
20316,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/VLxsHp99,https://i.postimg.cc/VLxsHp99/1014-Ural-63704-0010-Tornado-U-destr-28-03-24.jpg,2014.0,2024-03-28
20317,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/tgKVjnBV,https://i.postimg.cc/tgKVjnBV/1002-Ural-63704-0010-Tornado-U-destr-30-04-24.jpg,2014.0,2024-04-30
20318,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/TwWPhB3s,https://i.postimg.cc/TwWPhB3s/1026-Ural-63704-0010-Tornado-U-destr-26-05-24.jpg,2014.0,2024-05-26
20319,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/brc8Bdc6,https://i.postimg.cc/brc8Bdc6/1002-Ural-63704-0010-Tornado-U-destr-13-05-24.jpg,2014.0,2024-05-13
20320,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/7YmYZ13K,https://i.postimg.cc/7YmYZ13K/1010-Ural-63704-0010-Tornado-U-destr-03-06-24.jpg,2014.0,2024-06-03
20321,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/DwmGFFV7,https://i.postimg.cc/DwmGFFV7/1042-Ural-63704-0010-Tornado-U-destr-15-04-24.jpg,2014.0,2024-04-15
20322,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/VLGtGCZ7,https://i.postimg.cc/VLGtGCZ7/1026-Ural-63704-0010-Tornado-U-destr-04-07-24.jpg,2014.0,2024-07-04
20323,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/yxMFt6xB,https://i.postimg.cc/yxMFt6xB/1015-Ural-63704-0010-Tornado-U-destr-27-06-24.jpg,2014.0,2024-06-27
20324,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/xCRGTxPn,https://i.postimg.cc/xCRGTxPn/1028-Ural-63704-0010-Tornado-U-destr-26-05-24.jpg,2014.0,2024-05-26
20325,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/mkpQ7Pqn,https://i.postimg.cc/mkpQ7Pqn/1035-Ural-63704-0010-Tornado-U-destr-09-06-24.jpg,2014.0,2024-06-09
20326,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/sD8fFwMt,https://i.postimg.cc/sD8fFwMt/1014-Ural-63704-0010-Tornado-U-destr-18-07-24.jpg,2014.0,2024-07-18
20327,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/9FDzjpyX,https://i.postimg.cc/9FDzjpyX/1040-Ural-63704-0010-Tornado-U-destr-23-07-24.jpg,2014.0,2024-07-23
20328,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/8PRdgFqd,https://i.postimg.cc/8PRdgFqd/1049-Ural-63704-0010-Tornado-U-destr-01-09-24.jpg,2014.0,2024-09-01
20329,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/VsK3T76t,https://i.postimg.cc/VsK3T76t/1026-Ural-63704-0010-Tornado-U-destr-28-08-24.jpg,2014.0,2024-08-28
20330,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/MpkNN4P0,https://i.postimg.cc/MpkNN4P0/1050-Ural-63704-0010-Tornado-U-destr-15-09-24.jpg,2014.0,2024-09-15
20331,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/L4brBhjb,https://i.postimg.cc/L4brBhjb/1030-Ural-63704-0010-Tornado-U-destr-31-08-24.jpg,2014.0,2024-08-31
20332,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/RhKX9rP2,https://i.postimg.cc/RhKX9rP2/1070-Ural-63704-0010-Tornado-U-destr-10-09-24.jpg,2014.0,2024-09-10
20333,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/tJ3BJ7pK,https://i.postimg.cc/tJ3BJ7pK/1030-Ural-63704-0010-Tornado-U-destr-23-10-24.jpg,2014.0,2024-10-23
20334,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/4nCYy0tR,https://i.postimg.cc/4nCYy0tR/1019-Ural-63704-0010-Tornado-U-destr-29-10-24.jpg,2014.0,2024-10-29
20335,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/nLnNwWZV,https://i.postimg.cc/nLnNwWZV/1039-Ural-63704-0010-Tornado-U-destr-03-12-24.jpg,2014.0,2024-12-03
20336,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/MGX41K2q,https://i.postimg.cc/MGX41K2q/1018-Ural-63704-0010-Tornado-U-destr-31-08-24.jpg,2014.0,2024-08-31
20337,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/HL09nY8f,https://i.postimg.cc/HL09nY8f/1000-Ural-63704-0010-Tornado-U-destr-28-02-25.jpg,2014.0,2025-02-28
20338,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/9MMSnPrV,https://i.postimg.cc/9MMSnPrV/1115-Ural-63704-0010-Tornado-U-destr-22-10-24.jpg,2014.0,2024-10-22
20339,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/hGF3YBtg,https://i.postimg.cc/hGF3YBtg/1008-Ural-63704-0010-Tornado-U-destr-30-01-25.jpg,2014.0,2025-01-30
20340,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/BbYHvczr,https://i.postimg.cc/BbYHvczr/1013-Ural-63704-0010-Tornado-U-destr-04-06-25.jpg,2014.0,2025-06-04
20341,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",damaged,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1572671983057510400,https://twitter.com/UAWeapons/status/1572671983057510400,2014.0,
20342,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",abandoned,Russia,RU,Russia,RU,https://postimg.cc/Y0JH8vN0,https://i.postimg.cc/Y0JH8vN0/79.png,2014.0,
20343,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/bYkDHVSd,https://i.postimg.cc/bYkDHVSd/f6.png,2014.0,
20344,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/bYkDHVSd,https://i.postimg.cc/bYkDHVSd/f6.png,2014.0,
20345,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/BQgLTBWY,https://i.postimg.cc/BQgLTBWY/665.jpg,2014.0,
20346,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/7hYc1SBr,https://i.postimg.cc/7hYc1SBr/1003-tornado.jpg,2014.0,
20347,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",damaged and captured,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1568628787457433600,https://twitter.com/UAWeapons/status/1568628787457433600,2014.0,
20348,Ural-63704-0010 Tornado-U,"Trucks, Vehicles, and Jeeps",captured,Russia,RU,Russia,RU,https://postimg.cc/sfcY995s,https://i.postimg.cc/sfcY995s/1030-ural-tornado-u.jpg,2014.0,
20349,Ural-542301 tank transporter,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/jLhDtfSK,https://i.postimg.cc/X7RdKcMZ/4356.jpg,,
20350,Ural-63501-AT,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/G223KZ5R,https://i.postimg.cc/G223KZ5R/1022-Ural-63501-AT-destr-06-06-23.jpg,,2023-06-06
20351,MAZ-537,"Trucks, Vehicles, and Jeeps",destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/tTF9wwgJ,https://i.postimg.cc/tTF9wwgJ/1013-MAZ-537-destr-30-11-24.jpg,,2024-11-30
20352,MAZ-5337 fuel tanker,"Trucks, Vehicles, and Jeeps",destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/J4D90SCZ,https://i.postimg.cc/J4D90SCZ/2003-MAZ-5337-fuel-tanker-destr.jpg,,
20353,MAZ-5337 fuel tanker,"Trucks, Vehicles, and Jeeps",damaged and captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/DfYbWs3H,https://i.postimg.cc/DfYbWs3H/Kamaz.png,,
20354,MAZ TZ-500 tanker,"Trucks, Vehicles, and Jeeps",destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/CKjxBjNC,https://i.postimg.cc/CKjxBjNC/667.jpg,,
20355,MAZ TZ-500 tanker,"Trucks, Vehicles, and Jeeps",destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/y8SLXy7c,https://i.postimg.cc/y8SLXy7c/1033-MAZ-TZ-500-fuel-tanker-destr-19-02-23.jpg,,2023-02-19
20356,MAZ TZ-500 tanker,"Trucks, Vehicles, and Jeeps",destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/QM1nskPh,https://i.postimg.cc/QM1nskPh/1034-MAZ-TZ-500-fuel-tanker-destr-19-02-23.jpg,,2023-02-19
20357,MAZ-531605,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/jdMKPWvh,https://i.postimg.cc/jdMKPWvh/1013-unkn-tanker-destr.jpg,,
20358,MAZ-531605,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/05z1QN6B,https://i.postimg.cc/05z1QN6B/1106-MAZ-531605-destr-23-09-24.jpg,,2024-09-23
20359,MAZ 531605 tanker,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/vHjJ3pHB,https://i.postimg.cc/vHjJ3pHB/2442.png,,
20360,MAZ 531605 tanker,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/1R60ycnT,https://i.postimg.cc/1R60ycnT/1023-MAZ-531605-tanker-destr-26-11-23.jpg,,2023-11-26
20361,MAZ 531605 tanker,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/T1FVjZ01,https://i.postimg.cc/T1FVjZ01/1030-MAZ-531605-tanker-destr-07-11-23.jpg,,2023-11-07
20362,MAZ 531605 tanker,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/SxzL1KX7,https://i.postimg.cc/SxzL1KX7/1024-MAZ-531605-tanker-destr-03-09-24.jpg,,2024-09-03
20363,MAZ 531605 tanker,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/mkrBVtvy,https://i.postimg.cc/mkrBVtvy/1036-MAZ-531605-tanker-destr-25-09-24.jpg,,2024-09-25
20364,MAZ-63172,"Trucks, Vehicles, and Jeeps",destroyed,,,Russia,RU,https://postimg.cc/gjcvD4Jq,https://i.postimg.cc/gjcvD4Jq/1225-MAZ-631705-destr-18-03-25.jpg,,2025-03-18
20365,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/rFmHxYZQ,https://i.postimg.cc/rFmHxYZQ/h0.png,,
20366,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/28SgWXjB,https://i.postimg.cc/28SgWXjB/1043-Kam-AZ-4x4-destr-15-01-24.jpg,,2024-01-15
20367,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/x1qHL8zR,https://i.postimg.cc/x1qHL8zR/1035.jpg,,
20368,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/GpyySfzT,https://i.postimg.cc/GpyySfzT/1036.jpg,,2022-04-25
20369,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/RZQSmz11,https://i.postimg.cc/RZQSmz11/1051-Kam-AZ-4x4.jpg,,
20370,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/mZ3WTxmS,https://i.postimg.cc/mZ3WTxmS/1011-Kam-AZ-4x4-destr-14-05-24.jpg,,2024-05-14
20371,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://twitter.com/UAWeapons/status/1591128135848058881,https://twitter.com/UAWeapons/status/1591128135848058881,,
20372,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/xCSxjbVv,https://i.postimg.cc/xCSxjbVv/1007-kamaz6x6-destr.jpg,,
20373,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/ryh7NYTH,https://i.postimg.cc/ryh7NYTH/1037-kamaz-4x4-destr.jpg,,
20374,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/XqynT6pV,https://i.postimg.cc/XqynT6pV/1184-Kam-AZ-4x4-destr-08-03-25.jpg,,2025-03-08
20375,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/kGsPnCwD,https://i.postimg.cc/kGsPnCwD/549.png,,
20376,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/gJFvd02Q,https://i.postimg.cc/gJFvd02Q/1033-Kam-AZ-43501-destr-16-11-22.jpg,,2022-11-16
20377,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/t4qpNgDR,https://i.postimg.cc/t4qpNgDR/1023-kamaz6x6-destr-16-01-23.jpg,,2023-01-16
20378,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/R0Z3FqQ0,https://i.postimg.cc/R0Z3FqQ0/1010-kamaz4x4-destr-22-08-22.png,,2022-08-22
20379,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/1zPJF2QC,https://i.postimg.cc/1zPJF2QC/1005-kamaz6x6-destr-22-05-23.jpg,,2023-05-22
20380,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/RZ67mGN5,https://i.postimg.cc/RZ67mGN5/1025-Kam-AZ-4x4-destr-14-08-23.jpg,,2023-08-14
20381,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/T3FFptHv,https://i.postimg.cc/T3FFptHv/1041-kamaz6x6-destr-29-09-23.jpg,,2023-09-29
20382,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/9FJChwBc,https://i.postimg.cc/9FJChwBc/1002-kamaz4x4-destr-25-10-23.jpg,,2023-10-25
20383,KamAZ 4x4,"Trucks, Vehicles, and Jeeps",destroyed,Russia,RU,Russia,RU,https://postimg.cc/0ygGz1rH,https://i.postimg.cc/0ygGz1rH/1029-Kam-AZ-4x4-destr-28-10-23.jpg,,2023-10-28
